ID_EDESP,TIPO_ESTACIONAMENTO,DESTINACAO_ESPECIFICA,DIA_REGRA_OPERACAO,PERIODO_VALIDO_REGRA_OPERACAO,NUMERO_VAGAS_FISICAS,NUMERO_VAGAS_ROTATIVAS,TEMPO_PERMANENCIA,TIPO_LOGRADOURO,LOGRADOURO,REFERENCIA_LOGRADOURO,BAIRRO,GEOMETRIA
1720,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,12,60,,RUA,DOS GOITACAZES,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611142.71 7796663.30)
1727,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,23,230,,RUA,DOS CARIJOS,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611251.05 7797069.39)
1728,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,23,115,,RUA,DOS CARIJOS,ENTRE RUA DA BAHIA E RUA ESPIRITO SANTO,CENTRO,POINT (611251.05 7797069.39)
1743,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,RUA,SANTA RITA DURAO,ENTRE RUA ALAGOAS E RUA SERGIPE,SAVASSI,POINT (611346.35 7795460.39)
1744,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,RUA,SANTA RITA DURAO,ENTRE RUA ALAGOAS E RUA SERGIPE,SAVASSI,POINT (611346.35 7795460.39)
1759,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,AVENIDA,GETULIO VARGAS,ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI,FUNCIONÁRIOS,POINT (612290.93 7795516.93)
1760,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,AVENIDA,GETULIO VARGAS,ENTRE RUA BERNARDO GUIMARAES E RUA PIAUI,FUNCIONÁRIOS,POINT (612290.93 7795516.93)
1766,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,10,100,,RUA,DOMINGOS VIEIRA,ENTRE RUA MARANHAO E RUA PIAUI,SANTA EFIGÊNIA,POINT (612600.41 7796722.09)
1767,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,10,50,,RUA,DOMINGOS VIEIRA,ENTRE RUA MARANHAO E RUA PIAUI,SANTA EFIGÊNIA,POINT (612600.41 7796722.09)
1784,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,20,200,,RUA,CURITIBA,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610852.72 7797309.01)
1785,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,20,100,,RUA,CURITIBA,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610852.72 7797309.01)
1535,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,7,70,,RUA,SAO PAULO,ENTRE AVE ALVARES CABRAL E AVE BIAS FORTES,LOURDES,POINT (610683.21 7796122.19)
1536,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,7,35,,RUA,SAO PAULO,ENTRE AVE ALVARES CABRAL E AVE BIAS FORTES,LOURDES,POINT (610683.21 7796122.19)
1569,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,6,30,,RUA,DOS TAMOIOS,ENTRE RUA CURITIBA E AVE PARANA,CENTRO,POINT (610740.06 7797060.07)
1570,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,6,60,,RUA,DOS TAMOIOS,ENTRE RUA CURITIBA E AVE PARANA,CENTRO,POINT (610740.06 7797060.07)
1791,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,18,180,,RUA,RIO GRANDE DO SUL,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610444.36 7797404.33)
1792,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,18,90,,RUA,RIO GRANDE DO SUL,ENTRE RUA DOS TUPINAMBAS E RUA DOS CARIJOS,CENTRO,POINT (610444.36 7797404.33)
1795,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,36,360,,RUA,SAO PAULO,ENTRE AVE AMAZONAS E RUA DOS CARIJOS,CENTRO,POINT (610934.37 7797115.98)
1796,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,36,180,,RUA,SAO PAULO,ENTRE AVE AMAZONAS E RUA DOS CARIJOS,CENTRO,POINT (610934.37 7797115.98)
1826,ROTATIVO,MOTOFRETE,SEGUNDA A SEXTA,08:00 ÀS 18:00 H ,66,660,,AVENIDA,BRASIL,ENTRE ALA JOSE MARIA ALKIMIM E RUA CINCO MIL E CEM,SERRA VERDE,POINT (609440.95 7812409.62)
1827,ROTATIVO,MOTOFRETE,SÁBADO,08:00 ÀS 13:00 H ,66,330,,AVENIDA,BRASIL,ENTRE ALA JOSE MARIA ALKIMIM E RUA CINCO MIL E CEM,SERRA VERDE,POINT (609440.95 7812409.62)
